"Version","Trial","Alt","Participant","Selection","Goal","Form","Magnitude","Direction"
3,"4","3","R_3smH6CE9vdE7Z5x",1,"SQ","SQ","SQ","SQ"
3,"5","1","R_3smH6CE9vdE7Z5x",1,"30min","Voucher","300","neg"
3,"5","2","R_3smH6CE9vdE7Z5x",0,"60min","Donate","160","pos"
3,"5","3","R_3smH6CE9vdE7Z5x",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_3smH6CE9vdE7Z5x",0,"60min","Donate","160","neg"
3,"6","2","R_3smH6CE9vdE7Z5x",1,"30min","Cash","300","pos"
3,"6","3","R_3smH6CE9vdE7Z5x",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_3smH6CE9vdE7Z5x",0,"30min","Donate","300","pos"
3,"7","2","R_3smH6CE9vdE7Z5x",1,"60min","Voucher","500","neg"
3,"7","3","R_3smH6CE9vdE7Z5x",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_3smH6CE9vdE7Z5x",0,"90min","Cash","160","pos"
3,"8","2","R_3smH6CE9vdE7Z5x",1,"30min","Voucher","500","neg"
3,"8","3","R_3smH6CE9vdE7Z5x",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_4HDN85NsXvAfQRz",0,"60min","Donate","500","neg"
3,"1","2","R_4HDN85NsXvAfQRz",1,"90min","Cash","300","pos"
3,"1","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_4HDN85NsXvAfQRz",1,"90min","Cash","500","pos"
3,"2","2","R_4HDN85NsXvAfQRz",0,"30min","Voucher","160","neg"
3,"2","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_4HDN85NsXvAfQRz",0,"30min","Voucher","160","pos"
3,"3","2","R_4HDN85NsXvAfQRz",1,"90min","Donate","300","neg"
3,"3","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_4HDN85NsXvAfQRz",1,"90min","Voucher","500","neg"
3,"4","2","R_4HDN85NsXvAfQRz",0,"60min","Cash","160","pos"
3,"4","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_4HDN85NsXvAfQRz",1,"30min","Voucher","300","neg"
3,"5","2","R_4HDN85NsXvAfQRz",0,"60min","Donate","160","pos"
3,"5","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_4HDN85NsXvAfQRz",0,"60min","Donate","160","neg"
3,"6","2","R_4HDN85NsXvAfQRz",1,"30min","Cash","300","pos"
3,"6","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_4HDN85NsXvAfQRz",0,"30min","Donate","300","pos"
3,"7","2","R_4HDN85NsXvAfQRz",1,"60min","Voucher","500","neg"
3,"7","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_4HDN85NsXvAfQRz",0,"90min","Cash","160","pos"
3,"8","2","R_4HDN85NsXvAfQRz",1,"30min","Voucher","500","neg"
3,"8","3","R_4HDN85NsXvAfQRz",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_56Jsb4BwwiGF59n",0,"60min","Donate","500","neg"
3,"1","2","R_56Jsb4BwwiGF59n",1,"90min","Cash","300","pos"
3,"1","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_56Jsb4BwwiGF59n",1,"90min","Cash","500","pos"
3,"2","2","R_56Jsb4BwwiGF59n",0,"30min","Voucher","160","neg"
3,"2","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_56Jsb4BwwiGF59n",1,"30min","Voucher","160","pos"
3,"3","2","R_56Jsb4BwwiGF59n",0,"90min","Donate","300","neg"
3,"3","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_56Jsb4BwwiGF59n",1,"90min","Voucher","500","neg"
3,"4","2","R_56Jsb4BwwiGF59n",0,"60min","Cash","160","pos"
3,"4","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_56Jsb4BwwiGF59n",1,"30min","Voucher","300","neg"
3,"5","2","R_56Jsb4BwwiGF59n",0,"60min","Donate","160","pos"
3,"5","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_56Jsb4BwwiGF59n",0,"60min","Donate","160","neg"
3,"6","2","R_56Jsb4BwwiGF59n",1,"30min","Cash","300","pos"
3,"6","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_56Jsb4BwwiGF59n",0,"30min","Donate","300","pos"
3,"7","2","R_56Jsb4BwwiGF59n",1,"60min","Voucher","500","neg"
3,"7","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_56Jsb4BwwiGF59n",0,"90min","Cash","160","pos"
3,"8","2","R_56Jsb4BwwiGF59n",1,"30min","Voucher","500","neg"
3,"8","3","R_56Jsb4BwwiGF59n",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_6DzqDHTQHNPkvQJ",0,"60min","Donate","500","neg"
3,"1","2","R_6DzqDHTQHNPkvQJ",1,"90min","Cash","300","pos"
3,"1","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_6DzqDHTQHNPkvQJ",1,"90min","Cash","500","pos"
3,"2","2","R_6DzqDHTQHNPkvQJ",0,"30min","Voucher","160","neg"
3,"2","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_6DzqDHTQHNPkvQJ",1,"30min","Voucher","160","pos"
3,"3","2","R_6DzqDHTQHNPkvQJ",0,"90min","Donate","300","neg"
3,"3","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_6DzqDHTQHNPkvQJ",0,"90min","Voucher","500","neg"
3,"4","2","R_6DzqDHTQHNPkvQJ",1,"60min","Cash","160","pos"
3,"4","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_6DzqDHTQHNPkvQJ",1,"30min","Voucher","300","neg"
3,"5","2","R_6DzqDHTQHNPkvQJ",0,"60min","Donate","160","pos"
3,"5","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_6DzqDHTQHNPkvQJ",0,"60min","Donate","160","neg"
3,"6","2","R_6DzqDHTQHNPkvQJ",1,"30min","Cash","300","pos"
3,"6","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_6DzqDHTQHNPkvQJ",0,"30min","Donate","300","pos"
3,"7","2","R_6DzqDHTQHNPkvQJ",1,"60min","Voucher","500","neg"
3,"7","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_6DzqDHTQHNPkvQJ",1,"90min","Cash","160","pos"
3,"8","2","R_6DzqDHTQHNPkvQJ",0,"30min","Voucher","500","neg"
3,"8","3","R_6DzqDHTQHNPkvQJ",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_6rFIMeI0ed1BRAt",0,"60min","Donate","500","neg"
3,"1","2","R_6rFIMeI0ed1BRAt",0,"90min","Cash","300","pos"
3,"1","3","R_6rFIMeI0ed1BRAt",1,"SQ","SQ","SQ","SQ"
3,"2","1","R_6rFIMeI0ed1BRAt",0,"90min","Cash","500","pos"
3,"2","2","R_6rFIMeI0ed1BRAt",1,"30min","Voucher","160","neg"
3,"2","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_6rFIMeI0ed1BRAt",1,"30min","Voucher","160","pos"
3,"3","2","R_6rFIMeI0ed1BRAt",0,"90min","Donate","300","neg"
3,"3","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_6rFIMeI0ed1BRAt",0,"90min","Voucher","500","neg"
3,"4","2","R_6rFIMeI0ed1BRAt",1,"60min","Cash","160","pos"
3,"4","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_6rFIMeI0ed1BRAt",1,"30min","Voucher","300","neg"
3,"5","2","R_6rFIMeI0ed1BRAt",0,"60min","Donate","160","pos"
3,"5","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_6rFIMeI0ed1BRAt",0,"60min","Donate","160","neg"
3,"6","2","R_6rFIMeI0ed1BRAt",1,"30min","Cash","300","pos"
3,"6","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_6rFIMeI0ed1BRAt",0,"30min","Donate","300","pos"
3,"7","2","R_6rFIMeI0ed1BRAt",1,"60min","Voucher","500","neg"
3,"7","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_6rFIMeI0ed1BRAt",0,"90min","Cash","160","pos"
3,"8","2","R_6rFIMeI0ed1BRAt",1,"30min","Voucher","500","neg"
3,"8","3","R_6rFIMeI0ed1BRAt",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_agzhKtyMD2ulwWJ",0,"60min","Donate","500","neg"
3,"1","2","R_agzhKtyMD2ulwWJ",1,"90min","Cash","300","pos"
3,"1","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_agzhKtyMD2ulwWJ",1,"90min","Cash","500","pos"
3,"2","2","R_agzhKtyMD2ulwWJ",0,"30min","Voucher","160","neg"
3,"2","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_agzhKtyMD2ulwWJ",0,"30min","Voucher","160","pos"
3,"3","2","R_agzhKtyMD2ulwWJ",1,"90min","Donate","300","neg"
3,"3","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_agzhKtyMD2ulwWJ",1,"90min","Voucher","500","neg"
3,"4","2","R_agzhKtyMD2ulwWJ",0,"60min","Cash","160","pos"
3,"4","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_agzhKtyMD2ulwWJ",1,"30min","Voucher","300","neg"
3,"5","2","R_agzhKtyMD2ulwWJ",0,"60min","Donate","160","pos"
3,"5","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_agzhKtyMD2ulwWJ",0,"60min","Donate","160","neg"
3,"6","2","R_agzhKtyMD2ulwWJ",1,"30min","Cash","300","pos"
3,"6","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_agzhKtyMD2ulwWJ",0,"30min","Donate","300","pos"
3,"7","2","R_agzhKtyMD2ulwWJ",1,"60min","Voucher","500","neg"
3,"7","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_agzhKtyMD2ulwWJ",0,"90min","Cash","160","pos"
3,"8","2","R_agzhKtyMD2ulwWJ",1,"30min","Voucher","500","neg"
3,"8","3","R_agzhKtyMD2ulwWJ",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_Ajkm2BexOua9jLH",0,"60min","Donate","500","neg"
3,"1","2","R_Ajkm2BexOua9jLH",1,"90min","Cash","300","pos"
3,"1","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_Ajkm2BexOua9jLH",1,"90min","Cash","500","pos"
3,"2","2","R_Ajkm2BexOua9jLH",0,"30min","Voucher","160","neg"
3,"2","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_Ajkm2BexOua9jLH",1,"30min","Voucher","160","pos"
3,"3","2","R_Ajkm2BexOua9jLH",0,"90min","Donate","300","neg"
3,"3","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_Ajkm2BexOua9jLH",0,"90min","Voucher","500","neg"
3,"4","2","R_Ajkm2BexOua9jLH",1,"60min","Cash","160","pos"
3,"4","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_Ajkm2BexOua9jLH",1,"30min","Voucher","300","neg"
3,"5","2","R_Ajkm2BexOua9jLH",0,"60min","Donate","160","pos"
3,"5","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_Ajkm2BexOua9jLH",0,"60min","Donate","160","neg"
3,"6","2","R_Ajkm2BexOua9jLH",1,"30min","Cash","300","pos"
3,"6","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_Ajkm2BexOua9jLH",0,"30min","Donate","300","pos"
3,"7","2","R_Ajkm2BexOua9jLH",1,"60min","Voucher","500","neg"
3,"7","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_Ajkm2BexOua9jLH",0,"90min","Cash","160","pos"
3,"8","2","R_Ajkm2BexOua9jLH",1,"30min","Voucher","500","neg"
3,"8","3","R_Ajkm2BexOua9jLH",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_ALm41nSJQhx05sB",0,"60min","Donate","500","neg"
3,"1","2","R_ALm41nSJQhx05sB",1,"90min","Cash","300","pos"
3,"1","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_ALm41nSJQhx05sB",1,"90min","Cash","500","pos"
3,"2","2","R_ALm41nSJQhx05sB",0,"30min","Voucher","160","neg"
3,"2","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_ALm41nSJQhx05sB",0,"30min","Voucher","160","pos"
3,"3","2","R_ALm41nSJQhx05sB",1,"90min","Donate","300","neg"
3,"3","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_ALm41nSJQhx05sB",0,"90min","Voucher","500","neg"
3,"4","2","R_ALm41nSJQhx05sB",1,"60min","Cash","160","pos"
3,"4","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_ALm41nSJQhx05sB",1,"30min","Voucher","300","neg"
3,"5","2","R_ALm41nSJQhx05sB",0,"60min","Donate","160","pos"
3,"5","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_ALm41nSJQhx05sB",0,"60min","Donate","160","neg"
3,"6","2","R_ALm41nSJQhx05sB",1,"30min","Cash","300","pos"
3,"6","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_ALm41nSJQhx05sB",0,"30min","Donate","300","pos"
3,"7","2","R_ALm41nSJQhx05sB",1,"60min","Voucher","500","neg"
3,"7","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_ALm41nSJQhx05sB",1,"90min","Cash","160","pos"
3,"8","2","R_ALm41nSJQhx05sB",0,"30min","Voucher","500","neg"
3,"8","3","R_ALm41nSJQhx05sB",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_AzJG2a5N2iND77b",0,"60min","Donate","500","neg"
3,"1","2","R_AzJG2a5N2iND77b",1,"90min","Cash","300","pos"
3,"1","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_AzJG2a5N2iND77b",1,"90min","Cash","500","pos"
3,"2","2","R_AzJG2a5N2iND77b",0,"30min","Voucher","160","neg"
3,"2","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_AzJG2a5N2iND77b",1,"30min","Voucher","160","pos"
3,"3","2","R_AzJG2a5N2iND77b",0,"90min","Donate","300","neg"
3,"3","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_AzJG2a5N2iND77b",0,"90min","Voucher","500","neg"
3,"4","2","R_AzJG2a5N2iND77b",1,"60min","Cash","160","pos"
3,"4","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_AzJG2a5N2iND77b",1,"30min","Voucher","300","neg"
3,"5","2","R_AzJG2a5N2iND77b",0,"60min","Donate","160","pos"
3,"5","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_AzJG2a5N2iND77b",0,"60min","Donate","160","neg"
3,"6","2","R_AzJG2a5N2iND77b",1,"30min","Cash","300","pos"
3,"6","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_AzJG2a5N2iND77b",0,"30min","Donate","300","pos"
3,"7","2","R_AzJG2a5N2iND77b",1,"60min","Voucher","500","neg"
3,"7","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_AzJG2a5N2iND77b",0,"90min","Cash","160","pos"
3,"8","2","R_AzJG2a5N2iND77b",1,"30min","Voucher","500","neg"
3,"8","3","R_AzJG2a5N2iND77b",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_BFAom35TJbkPSLL",0,"60min","Donate","500","neg"
3,"1","2","R_BFAom35TJbkPSLL",1,"90min","Cash","300","pos"
3,"1","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_BFAom35TJbkPSLL",1,"90min","Cash","500","pos"
3,"2","2","R_BFAom35TJbkPSLL",0,"30min","Voucher","160","neg"
3,"2","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_BFAom35TJbkPSLL",1,"30min","Voucher","160","pos"
3,"3","2","R_BFAom35TJbkPSLL",0,"90min","Donate","300","neg"
3,"3","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_BFAom35TJbkPSLL",0,"90min","Voucher","500","neg"
3,"4","2","R_BFAom35TJbkPSLL",0,"60min","Cash","160","pos"
3,"4","3","R_BFAom35TJbkPSLL",1,"SQ","SQ","SQ","SQ"
3,"5","1","R_BFAom35TJbkPSLL",1,"30min","Voucher","300","neg"
3,"5","2","R_BFAom35TJbkPSLL",0,"60min","Donate","160","pos"
3,"5","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_BFAom35TJbkPSLL",0,"60min","Donate","160","neg"
3,"6","2","R_BFAom35TJbkPSLL",1,"30min","Cash","300","pos"
3,"6","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_BFAom35TJbkPSLL",0,"30min","Donate","300","pos"
3,"7","2","R_BFAom35TJbkPSLL",1,"60min","Voucher","500","neg"
3,"7","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_BFAom35TJbkPSLL",0,"90min","Cash","160","pos"
3,"8","2","R_BFAom35TJbkPSLL",1,"30min","Voucher","500","neg"
3,"8","3","R_BFAom35TJbkPSLL",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_bx70xRtgCq2oqml",0,"60min","Donate","500","neg"
3,"1","2","R_bx70xRtgCq2oqml",1,"90min","Cash","300","pos"
3,"1","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_bx70xRtgCq2oqml",1,"90min","Cash","500","pos"
3,"2","2","R_bx70xRtgCq2oqml",0,"30min","Voucher","160","neg"
3,"2","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_bx70xRtgCq2oqml",1,"30min","Voucher","160","pos"
3,"3","2","R_bx70xRtgCq2oqml",0,"90min","Donate","300","neg"
3,"3","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_bx70xRtgCq2oqml",0,"90min","Voucher","500","neg"
3,"4","2","R_bx70xRtgCq2oqml",1,"60min","Cash","160","pos"
3,"4","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_bx70xRtgCq2oqml",1,"30min","Voucher","300","neg"
3,"5","2","R_bx70xRtgCq2oqml",0,"60min","Donate","160","pos"
3,"5","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_bx70xRtgCq2oqml",0,"60min","Donate","160","neg"
3,"6","2","R_bx70xRtgCq2oqml",1,"30min","Cash","300","pos"
3,"6","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_bx70xRtgCq2oqml",0,"30min","Donate","300","pos"
3,"7","2","R_bx70xRtgCq2oqml",1,"60min","Voucher","500","neg"
3,"7","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_bx70xRtgCq2oqml",1,"90min","Cash","160","pos"
3,"8","2","R_bx70xRtgCq2oqml",0,"30min","Voucher","500","neg"
3,"8","3","R_bx70xRtgCq2oqml",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_DhIORZAwmMJymAx",0,"60min","Donate","500","neg"
3,"1","2","R_DhIORZAwmMJymAx",1,"90min","Cash","300","pos"
3,"1","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_DhIORZAwmMJymAx",1,"90min","Cash","500","pos"
3,"2","2","R_DhIORZAwmMJymAx",0,"30min","Voucher","160","neg"
3,"2","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_DhIORZAwmMJymAx",1,"30min","Voucher","160","pos"
3,"3","2","R_DhIORZAwmMJymAx",0,"90min","Donate","300","neg"
3,"3","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_DhIORZAwmMJymAx",1,"90min","Voucher","500","neg"
3,"4","2","R_DhIORZAwmMJymAx",0,"60min","Cash","160","pos"
3,"4","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_DhIORZAwmMJymAx",1,"30min","Voucher","300","neg"
3,"5","2","R_DhIORZAwmMJymAx",0,"60min","Donate","160","pos"
3,"5","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_DhIORZAwmMJymAx",0,"60min","Donate","160","neg"
3,"6","2","R_DhIORZAwmMJymAx",1,"30min","Cash","300","pos"
3,"6","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_DhIORZAwmMJymAx",0,"30min","Donate","300","pos"
3,"7","2","R_DhIORZAwmMJymAx",1,"60min","Voucher","500","neg"
3,"7","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_DhIORZAwmMJymAx",0,"90min","Cash","160","pos"
3,"8","2","R_DhIORZAwmMJymAx",1,"30min","Voucher","500","neg"
3,"8","3","R_DhIORZAwmMJymAx",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_DuG7nXkSd91TumJ",0,"60min","Donate","500","neg"
3,"1","2","R_DuG7nXkSd91TumJ",1,"90min","Cash","300","pos"
3,"1","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_DuG7nXkSd91TumJ",1,"90min","Cash","500","pos"
3,"2","2","R_DuG7nXkSd91TumJ",0,"30min","Voucher","160","neg"
3,"2","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_DuG7nXkSd91TumJ",1,"30min","Voucher","160","pos"
3,"3","2","R_DuG7nXkSd91TumJ",0,"90min","Donate","300","neg"
3,"3","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_DuG7nXkSd91TumJ",0,"90min","Voucher","500","neg"
3,"4","2","R_DuG7nXkSd91TumJ",1,"60min","Cash","160","pos"
3,"4","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_DuG7nXkSd91TumJ",1,"30min","Voucher","300","neg"
3,"5","2","R_DuG7nXkSd91TumJ",0,"60min","Donate","160","pos"
3,"5","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"6","1","R_DuG7nXkSd91TumJ",0,"60min","Donate","160","neg"
3,"6","2","R_DuG7nXkSd91TumJ",1,"30min","Cash","300","pos"
3,"6","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_DuG7nXkSd91TumJ",0,"30min","Donate","300","pos"
3,"7","2","R_DuG7nXkSd91TumJ",1,"60min","Voucher","500","neg"
3,"7","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"8","1","R_DuG7nXkSd91TumJ",1,"90min","Cash","160","pos"
3,"8","2","R_DuG7nXkSd91TumJ",0,"30min","Voucher","500","neg"
3,"8","3","R_DuG7nXkSd91TumJ",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_ezgN6p7FRcWbDq1",0,"60min","Donate","500","neg"
3,"1","2","R_ezgN6p7FRcWbDq1",1,"90min","Cash","300","pos"
3,"1","3","R_ezgN6p7FRcWbDq1",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_ezgN6p7FRcWbDq1",1,"90min","Cash","500","pos"
3,"2","2","R_ezgN6p7FRcWbDq1",0,"30min","Voucher","160","neg"
3,"2","3","R_ezgN6p7FRcWbDq1",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_ezgN6p7FRcWbDq1",0,"30min","Voucher","160","pos"
3,"3","2","R_ezgN6p7FRcWbDq1",0,"90min","Donate","300","neg"
3,"3","3","R_ezgN6p7FRcWbDq1",1,"SQ","SQ","SQ","SQ"
3,"4","1","R_ezgN6p7FRcWbDq1",0,"90min","Voucher","500","neg"
3,"4","2","R_ezgN6p7FRcWbDq1",1,"60min","Cash","160","pos"
3,"4","3","R_ezgN6p7FRcWbDq1",0,"SQ","SQ","SQ","SQ"
3,"5","1","R_ezgN6p7FRcWbDq1",0,"30min","Voucher","300","neg"
3,"5","2","R_ezgN6p7FRcWbDq1",0,"60min","Donate","160","pos"
3,"5","3","R_ezgN6p7FRcWbDq1",1,"SQ","SQ","SQ","SQ"
3,"6","1","R_ezgN6p7FRcWbDq1",0,"60min","Donate","160","neg"
3,"6","2","R_ezgN6p7FRcWbDq1",1,"30min","Cash","300","pos"
3,"6","3","R_ezgN6p7FRcWbDq1",0,"SQ","SQ","SQ","SQ"
3,"7","1","R_ezgN6p7FRcWbDq1",0,"30min","Donate","300","pos"
3,"7","2","R_ezgN6p7FRcWbDq1",0,"60min","Voucher","500","neg"
3,"7","3","R_ezgN6p7FRcWbDq1",1,"SQ","SQ","SQ","SQ"
3,"8","1","R_ezgN6p7FRcWbDq1",1,"90min","Cash","160","pos"
3,"8","2","R_ezgN6p7FRcWbDq1",0,"30min","Voucher","500","neg"
3,"8","3","R_ezgN6p7FRcWbDq1",0,"SQ","SQ","SQ","SQ"
3,"1","1","R_PAJVpMZpLwC7LdD",0,"60min","Donate","500","neg"
3,"1","2","R_PAJVpMZpLwC7LdD",1,"90min","Cash","300","pos"
3,"1","3","R_PAJVpMZpLwC7LdD",0,"SQ","SQ","SQ","SQ"
3,"2","1","R_PAJVpMZpLwC7LdD",1,"90min","Cash","500","pos"
3,"2","2","R_PAJVpMZpLwC7LdD",0,"30min","Voucher","160","neg"
3,"2","3","R_PAJVpMZpLwC7LdD",0,"SQ","SQ","SQ","SQ"
3,"3","1","R_PAJVpMZpLwC7LdD",1,"30min","Voucher","160","pos"
3,"3","2","R_PAJVpMZpLwC7LdD",0,"90min","Donate","300","neg"
3,"3","3","R_PAJVpMZpLwC7LdD",0,"SQ","SQ","SQ","SQ"
3,"4","1","R_PAJVpMZpLwC7LdD",0,"90min","Voucher","500","neg"
